,bnd_id,ent_nm,ptf,npv
2332,2332,kbc,bnd,1005.595943546347
2333,2333,kbc,bnd,1149.3715591480368
2334,2334,kbc,bnd,1007.069101732208
2335,2335,kbc,bnd,1047.2144661197158
2336,2336,kbc,bnd,1025.023958353264
2337,2337,kbc,bnd,1005.595943546347
2338,2338,kbc,bnd,1149.3715591480368
2339,2339,kbc,bnd,1007.069101732208
2340,2340,kbc,bnd,1047.2144661197158
2341,2341,kbc,bnd,1025.023958353264
2342,2342,kbc,bnd,1005.595943546347
2343,2343,kbc,bnd,1149.3715591480368
2344,2344,kbc,bnd,1007.069101732208
2345,2345,kbc,bnd,1047.2144661197158
2346,2346,kbc,bnd,1025.023958353264
2347,2347,kbc,bnd,1005.595943546347
2348,2348,kbc,bnd,1149.3715591480368
2349,2349,kbc,bnd,1007.069101732208
2350,2350,kbc,bnd,1047.2144661197158
2351,2351,kbc,bnd,1025.023958353264
2352,2352,kbc,bnd,1005.595943546347
2353,2353,kbc,bnd,1149.3715591480368
2354,2354,kbc,bnd,1007.069101732208
2355,2355,kbc,bnd,1047.2144661197158
2356,2356,kbc,bnd,1025.023958353264
2357,2357,kbc,bnd,1005.595943546347
2358,2358,kbc,bnd,1149.3715591480368
2359,2359,kbc,bnd,1007.069101732208
2360,2360,kbc,bnd,1047.2144661197158
2361,2361,kbc,bnd,1025.023958353264
2362,2362,kbc,bnd,1005.595943546347
2363,2363,kbc,bnd,1149.3715591480368
2364,2364,kbc,bnd,1007.069101732208
2365,2365,kbc,bnd,1047.2144661197158
2366,2366,kbc,bnd,1025.023958353264
2367,2367,kbc,bnd,1005.595943546347
2368,2368,kbc,bnd,1149.3715591480368
2369,2369,kbc,bnd,1007.069101732208
2370,2370,kbc,bnd,1047.2144661197158
2371,2371,kbc,bnd,1025.023958353264
2372,2372,kbc,bnd,1005.595943546347
2373,2373,kbc,bnd,1149.3715591480368
2374,2374,kbc,bnd,1007.069101732208
2375,2375,kbc,bnd,1047.2144661197158
2376,2376,kbc,bnd,1025.023958353264
2377,2377,kbc,bnd,1005.595943546347
2378,2378,kbc,bnd,1149.3715591480368
2379,2379,kbc,bnd,1007.069101732208
2380,2380,kbc,bnd,1047.2144661197158
2381,2381,kbc,bnd,1025.023958353264
2382,2382,kbc,bnd,1005.595943546347
2383,2383,kbc,bnd,1149.3715591480368
2384,2384,kbc,bnd,1007.069101732208
2385,2385,kbc,bnd,1047.2144661197158
2386,2386,kbc,bnd,1025.023958353264
2387,2387,kbc,bnd,1005.595943546347
2388,2388,kbc,bnd,1149.3715591480368
2389,2389,kbc,bnd,1007.069101732208
2390,2390,kbc,bnd,1047.2144661197158
2391,2391,kbc,bnd,1025.023958353264
2392,2392,kbc,bnd,1005.595943546347
2393,2393,kbc,bnd,1149.3715591480368
2394,2394,kbc,bnd,1007.069101732208
2395,2395,kbc,bnd,1047.2144661197158
2396,2396,kbc,bnd,1025.023958353264
2397,2397,kbc,bnd,1005.595943546347
2398,2398,kbc,bnd,1149.3715591480368
2399,2399,kbc,bnd,1007.069101732208
2400,2400,kbc,bnd,1047.2144661197158
2401,2401,kbc,bnd,1025.023958353264
2402,2402,kbc,bnd,1005.595943546347
2403,2403,kbc,bnd,1149.3715591480368
2404,2404,kbc,bnd,1007.069101732208
2405,2405,kbc,bnd,1047.2144661197158
2406,2406,kbc,bnd,1025.023958353264
2407,2407,kbc,bnd,1005.595943546347
2408,2408,kbc,bnd,1149.3715591480368
2409,2409,kbc,bnd,1007.069101732208
2410,2410,kbc,bnd,1047.2144661197158
2411,2411,kbc,bnd,1025.023958353264
2412,2412,kbc,bnd,1005.595943546347
2413,2413,kbc,bnd,1149.3715591480368
2414,2414,kbc,bnd,1007.069101732208
2415,2415,kbc,bnd,1047.2144661197158
2416,2416,kbc,bnd,1025.023958353264
2417,2417,kbc,bnd,1005.595943546347
2418,2418,kbc,bnd,1149.3715591480368
2419,2419,kbc,bnd,1007.069101732208
2420,2420,kbc,bnd,1047.2144661197158
2421,2421,kbc,bnd,1025.023958353264
2422,2422,kbc,bnd,1005.595943546347
2423,2423,kbc,bnd,1149.3715591480368
2424,2424,kbc,bnd,1007.069101732208
2425,2425,kbc,bnd,1047.2144661197158
2426,2426,kbc,bnd,1025.023958353264
2427,2427,kbc,bnd,1005.595943546347
2428,2428,kbc,bnd,1149.3715591480368
2429,2429,kbc,bnd,1007.069101732208
2430,2430,kbc,bnd,1047.2144661197158
2431,2431,kbc,bnd,1025.023958353264
2432,2432,kbc,bnd,1005.595943546347
2433,2433,kbc,bnd,1149.3715591480368
2434,2434,kbc,bnd,1007.069101732208
2435,2435,kbc,bnd,1047.2144661197158
2436,2436,kbc,bnd,1025.023958353264
2437,2437,kbc,bnd,1005.595943546347
2438,2438,kbc,bnd,1149.3715591480368
2439,2439,kbc,bnd,1007.069101732208
2440,2440,kbc,bnd,1047.2144661197158
2441,2441,kbc,bnd,1025.023958353264
2442,2442,kbc,bnd,1005.595943546347
2443,2443,kbc,bnd,1149.3715591480368
2444,2444,kbc,bnd,1007.069101732208
2445,2445,kbc,bnd,1047.2144661197158
2446,2446,kbc,bnd,1025.023958353264
2447,2447,kbc,bnd,1005.595943546347
2448,2448,kbc,bnd,1149.3715591480368
2449,2449,kbc,bnd,1007.069101732208
2450,2450,kbc,bnd,1047.2144661197158
2451,2451,kbc,bnd,1025.023958353264
2452,2452,kbc,bnd,1005.595943546347
2453,2453,kbc,bnd,1149.3715591480368
2454,2454,kbc,bnd,1007.069101732208
2455,2455,kbc,bnd,1047.2144661197158
2456,2456,kbc,bnd,1025.023958353264
2457,2457,kbc,bnd,1005.595943546347
2458,2458,kbc,bnd,1149.3715591480368
2459,2459,kbc,bnd,1007.069101732208
2460,2460,kbc,bnd,1047.2144661197158
2461,2461,kbc,bnd,1025.023958353264
2462,2462,kbc,bnd,1005.595943546347
2463,2463,kbc,bnd,1149.3715591480368
2464,2464,kbc,bnd,1007.069101732208
2465,2465,kbc,bnd,1047.2144661197158
2466,2466,kbc,bnd,1025.023958353264
2467,2467,kbc,bnd,1005.595943546347
2468,2468,kbc,bnd,1149.3715591480368
2469,2469,kbc,bnd,1007.069101732208
2470,2470,kbc,bnd,1047.2144661197158
2471,2471,kbc,bnd,1025.023958353264
2472,2472,kbc,bnd,1005.595943546347
2473,2473,kbc,bnd,1149.3715591480368
2474,2474,kbc,bnd,1007.069101732208
2475,2475,kbc,bnd,1047.2144661197158
2476,2476,kbc,bnd,1025.023958353264
2477,2477,kbc,bnd,1005.595943546347
2478,2478,kbc,bnd,1149.3715591480368
2479,2479,kbc,bnd,1007.069101732208
2480,2480,kbc,bnd,1047.2144661197158
2481,2481,kbc,bnd,1025.023958353264
2482,2482,kbc,bnd,1005.595943546347
2483,2483,kbc,bnd,1149.3715591480368
2484,2484,kbc,bnd,1007.069101732208
2485,2485,kbc,bnd,1047.2144661197158
2486,2486,kbc,bnd,1025.023958353264
2487,2487,kbc,bnd,1005.595943546347
2488,2488,kbc,bnd,1149.3715591480368
2489,2489,kbc,bnd,1007.069101732208
2490,2490,kbc,bnd,1047.2144661197158
2491,2491,kbc,bnd,1025.023958353264
2492,2492,kbc,bnd,1005.595943546347
2493,2493,kbc,bnd,1149.3715591480368
2494,2494,kbc,bnd,1007.069101732208
2495,2495,kbc,bnd,1047.2144661197158
2496,2496,kbc,bnd,1025.023958353264
2497,2497,kbc,bnd,1005.595943546347
2498,2498,kbc,bnd,1149.3715591480368
2499,2499,kbc,bnd,1007.069101732208
2500,2500,kbc,bnd,1047.2144661197158
2501,2501,kbc,bnd,1025.023958353264
2502,2502,kbc,bnd,1005.595943546347
2503,2503,kbc,bnd,1149.3715591480368
2504,2504,kbc,bnd,1007.069101732208
2505,2505,kbc,bnd,1047.2144661197158
2506,2506,kbc,bnd,1025.023958353264
2507,2507,kbc,bnd,1005.595943546347
2508,2508,kbc,bnd,1149.3715591480368
2509,2509,kbc,bnd,1007.069101732208
2510,2510,kbc,bnd,1047.2144661197158
2511,2511,kbc,bnd,1025.023958353264
2512,2512,kbc,bnd,1005.595943546347
2513,2513,kbc,bnd,1149.3715591480368
2514,2514,kbc,bnd,1007.069101732208
2515,2515,kbc,bnd,1047.2144661197158
2516,2516,kbc,bnd,1025.023958353264
2517,2517,kbc,bnd,1005.595943546347
2518,2518,kbc,bnd,1149.3715591480368
2519,2519,kbc,bnd,1007.069101732208
2520,2520,kbc,bnd,1047.2144661197158
2521,2521,kbc,bnd,1025.023958353264
2522,2522,kbc,bnd,1005.595943546347
2523,2523,kbc,bnd,1149.3715591480368
2524,2524,kbc,bnd,1007.069101732208
2525,2525,kbc,bnd,1047.2144661197158
2526,2526,kbc,bnd,1025.023958353264
2527,2527,kbc,bnd,1005.595943546347
2528,2528,kbc,bnd,1149.3715591480368
2529,2529,kbc,bnd,1007.069101732208
2530,2530,kbc,bnd,1047.2144661197158
2531,2531,kbc,bnd,1025.023958353264
2532,2532,kbc,bnd,1005.595943546347
2533,2533,kbc,bnd,1149.3715591480368
2534,2534,kbc,bnd,1007.069101732208
2535,2535,kbc,bnd,1047.2144661197158
2536,2536,kbc,bnd,1025.023958353264
2537,2537,kbc,bnd,1005.595943546347
2538,2538,kbc,bnd,1149.3715591480368
2539,2539,kbc,bnd,1007.069101732208
2540,2540,kbc,bnd,1047.2144661197158
2541,2541,kbc,bnd,1025.023958353264
2542,2542,kbc,bnd,1005.595943546347
2543,2543,kbc,bnd,1149.3715591480368
2544,2544,kbc,bnd,1007.069101732208
2545,2545,kbc,bnd,1047.2144661197158
2546,2546,kbc,bnd,1025.023958353264
2547,2547,kbc,bnd,1005.595943546347
2548,2548,kbc,bnd,1149.3715591480368
2549,2549,kbc,bnd,1007.069101732208
2550,2550,kbc,bnd,1047.2144661197158
2551,2551,kbc,bnd,1025.023958353264
2552,2552,kbc,bnd,1005.595943546347
2553,2553,kbc,bnd,1149.3715591480368
2554,2554,kbc,bnd,1007.069101732208
2555,2555,kbc,bnd,1047.2144661197158
2556,2556,kbc,bnd,1025.023958353264
2557,2557,kbc,bnd,1005.595943546347
2558,2558,kbc,bnd,1149.3715591480368
2559,2559,kbc,bnd,1007.069101732208
2560,2560,kbc,bnd,1047.2144661197158
2561,2561,kbc,bnd,1025.023958353264
2562,2562,kbc,bnd,1005.595943546347
2563,2563,kbc,bnd,1149.3715591480368
2564,2564,kbc,bnd,1007.069101732208
2565,2565,kbc,bnd,1047.2144661197158
2566,2566,kbc,bnd,1025.023958353264
2567,2567,kbc,bnd,1005.595943546347
2568,2568,kbc,bnd,1149.3715591480368
2569,2569,kbc,bnd,1007.069101732208
2570,2570,kbc,bnd,1047.2144661197158
2571,2571,kbc,bnd,1025.023958353264
2572,2572,kbc,bnd,1005.595943546347
2573,2573,kbc,bnd,1149.3715591480368
2574,2574,kbc,bnd,1007.069101732208
2575,2575,kbc,bnd,1047.2144661197158
2576,2576,kbc,bnd,1025.023958353264
2577,2577,kbc,bnd,1005.595943546347
2578,2578,kbc,bnd,1149.3715591480368
2579,2579,kbc,bnd,1007.069101732208
2580,2580,kbc,bnd,1047.2144661197158
2581,2581,kbc,bnd,1025.023958353264
2582,2582,kbc,bnd,1005.595943546347
2583,2583,kbc,bnd,1149.3715591480368
2584,2584,kbc,bnd,1007.069101732208
2585,2585,kbc,bnd,1047.2144661197158
2586,2586,kbc,bnd,1025.023958353264
2587,2587,kbc,bnd,1005.595943546347
2588,2588,kbc,bnd,1149.3715591480368
2589,2589,kbc,bnd,1007.069101732208
2590,2590,kbc,bnd,1047.2144661197158
2591,2591,kbc,bnd,1025.023958353264
2592,2592,kbc,bnd,1005.595943546347
2593,2593,kbc,bnd,1149.3715591480368
2594,2594,kbc,bnd,1007.069101732208
2595,2595,kbc,bnd,1047.2144661197158
2596,2596,kbc,bnd,1025.023958353264
2597,2597,kbc,bnd,1005.595943546347
2598,2598,kbc,bnd,1149.3715591480368
2599,2599,kbc,bnd,1007.069101732208
2600,2600,kbc,bnd,1047.2144661197158
2601,2601,kbc,bnd,1025.023958353264
2602,2602,kbc,bnd,1005.595943546347
2603,2603,kbc,bnd,1149.3715591480368
2604,2604,kbc,bnd,1007.069101732208
2605,2605,kbc,bnd,1047.2144661197158
2606,2606,kbc,bnd,1025.023958353264
2607,2607,kbc,bnd,1005.595943546347
2608,2608,kbc,bnd,1149.3715591480368
2609,2609,kbc,bnd,1007.069101732208
2610,2610,kbc,bnd,1047.2144661197158
2611,2611,kbc,bnd,1025.023958353264
2612,2612,kbc,bnd,1005.595943546347
2613,2613,kbc,bnd,1149.3715591480368
2614,2614,kbc,bnd,1007.069101732208
2615,2615,kbc,bnd,1047.2144661197158
2616,2616,kbc,bnd,1025.023958353264
2617,2617,kbc,bnd,1005.595943546347
2618,2618,kbc,bnd,1149.3715591480368
2619,2619,kbc,bnd,1007.069101732208
2620,2620,kbc,bnd,1047.2144661197158
2621,2621,kbc,bnd,1025.023958353264
2622,2622,kbc,bnd,1005.595943546347
2623,2623,kbc,bnd,1149.3715591480368
2624,2624,kbc,bnd,1007.069101732208
2625,2625,kbc,bnd,1047.2144661197158
2626,2626,kbc,bnd,1025.023958353264
2627,2627,kbc,bnd,1005.595943546347
2628,2628,kbc,bnd,1149.3715591480368
2629,2629,kbc,bnd,1007.069101732208
2630,2630,kbc,bnd,1047.2144661197158
2631,2631,kbc,bnd,1025.023958353264
2632,2632,kbc,bnd,1005.595943546347
2633,2633,kbc,bnd,1149.3715591480368
2634,2634,kbc,bnd,1007.069101732208
2635,2635,kbc,bnd,1047.2144661197158
2636,2636,kbc,bnd,1025.023958353264
2637,2637,kbc,bnd,1005.595943546347
2638,2638,kbc,bnd,1149.3715591480368
2639,2639,kbc,bnd,1007.069101732208
2640,2640,kbc,bnd,1047.2144661197158
2641,2641,kbc,bnd,1025.023958353264
2642,2642,kbc,bnd,1005.595943546347
2643,2643,kbc,bnd,1149.3715591480368
2644,2644,kbc,bnd,1007.069101732208
2645,2645,kbc,bnd,1047.2144661197158
2646,2646,kbc,bnd,1025.023958353264
2647,2647,kbc,bnd,1005.595943546347
2648,2648,kbc,bnd,1149.3715591480368
2649,2649,kbc,bnd,1007.069101732208
2650,2650,kbc,bnd,1047.2144661197158
2651,2651,kbc,bnd,1025.023958353264
2652,2652,kbc,bnd,1005.595943546347
2653,2653,kbc,bnd,1149.3715591480368
2654,2654,kbc,bnd,1007.069101732208
2655,2655,kbc,bnd,1047.2144661197158
2656,2656,kbc,bnd,1025.023958353264
2657,2657,kbc,bnd,1005.595943546347
2658,2658,kbc,bnd,1149.3715591480368
2659,2659,kbc,bnd,1007.069101732208
2660,2660,kbc,bnd,1047.2144661197158
2661,2661,kbc,bnd,1025.023958353264
2662,2662,kbc,bnd,1005.595943546347
2663,2663,kbc,bnd,1149.3715591480368
2664,2664,kbc,bnd,1007.069101732208
2665,2665,kbc,bnd,1047.2144661197158
2666,2666,kbc,bnd,1025.023958353264
2667,2667,kbc,bnd,1005.595943546347
2668,2668,kbc,bnd,1149.3715591480368
2669,2669,kbc,bnd,1007.069101732208
2670,2670,kbc,bnd,1047.2144661197158
2671,2671,kbc,bnd,1025.023958353264
2672,2672,kbc,bnd,1005.595943546347
2673,2673,kbc,bnd,1149.3715591480368
2674,2674,kbc,bnd,1007.069101732208
2675,2675,kbc,bnd,1047.2144661197158
2676,2676,kbc,bnd,1025.023958353264
2677,2677,kbc,bnd,1005.595943546347
2678,2678,kbc,bnd,1149.3715591480368
2679,2679,kbc,bnd,1007.069101732208
2680,2680,kbc,bnd,1047.2144661197158
2681,2681,kbc,bnd,1025.023958353264
2682,2682,kbc,bnd,1005.595943546347
2683,2683,kbc,bnd,1149.3715591480368
2684,2684,kbc,bnd,1007.069101732208
2685,2685,kbc,bnd,1047.2144661197158
2686,2686,kbc,bnd,1025.023958353264
2687,2687,kbc,bnd,1005.595943546347
2688,2688,kbc,bnd,1149.3715591480368
2689,2689,kbc,bnd,1007.069101732208
2690,2690,kbc,bnd,1047.2144661197158
2691,2691,kbc,bnd,1025.023958353264
2692,2692,kbc,bnd,1005.595943546347
2693,2693,kbc,bnd,1149.3715591480368
2694,2694,kbc,bnd,1007.069101732208
2695,2695,kbc,bnd,1047.2144661197158
2696,2696,kbc,bnd,1025.023958353264
2697,2697,kbc,bnd,1005.595943546347
2698,2698,kbc,bnd,1149.3715591480368
2699,2699,kbc,bnd,1007.069101732208
2700,2700,kbc,bnd,1047.2144661197158
2701,2701,kbc,bnd,1025.023958353264
2702,2702,kbc,bnd,1005.595943546347
2703,2703,kbc,bnd,1149.3715591480368
2704,2704,kbc,bnd,1007.069101732208
2705,2705,kbc,bnd,1047.2144661197158
2706,2706,kbc,bnd,1025.023958353264
2707,2707,kbc,bnd,1005.595943546347
2708,2708,kbc,bnd,1149.3715591480368
2709,2709,kbc,bnd,1007.069101732208
2710,2710,kbc,bnd,1047.2144661197158
2711,2711,kbc,bnd,1025.023958353264
2712,2712,kbc,bnd,1005.595943546347
2713,2713,kbc,bnd,1149.3715591480368
2714,2714,kbc,bnd,1007.069101732208
2715,2715,kbc,bnd,1047.2144661197158
2716,2716,kbc,bnd,1025.023958353264
2717,2717,kbc,bnd,1005.595943546347
2718,2718,kbc,bnd,1149.3715591480368
2719,2719,kbc,bnd,1007.069101732208
2720,2720,kbc,bnd,1047.2144661197158
2721,2721,kbc,bnd,1025.023958353264
2722,2722,kbc,bnd,1005.595943546347
2723,2723,kbc,bnd,1149.3715591480368
2724,2724,kbc,bnd,1007.069101732208
2725,2725,kbc,bnd,1047.2144661197158
2726,2726,kbc,bnd,1025.023958353264
2727,2727,kbc,bnd,1005.595943546347
2728,2728,kbc,bnd,1149.3715591480368
2729,2729,kbc,bnd,1007.069101732208
2730,2730,kbc,bnd,1047.2144661197158
2731,2731,kbc,bnd,1025.023958353264
2732,2732,kbc,bnd,1005.595943546347
2733,2733,kbc,bnd,1149.3715591480368
2734,2734,kbc,bnd,1007.069101732208
2735,2735,kbc,bnd,1047.2144661197158
2736,2736,kbc,bnd,1025.023958353264
2737,2737,kbc,bnd,1005.595943546347
2738,2738,kbc,bnd,1149.3715591480368
2739,2739,kbc,bnd,1007.069101732208
2740,2740,kbc,bnd,1047.2144661197158
2741,2741,kbc,bnd,1025.023958353264
2742,2742,kbc,bnd,1005.595943546347
2743,2743,kbc,bnd,1149.3715591480368
2744,2744,kbc,bnd,1007.069101732208
2745,2745,kbc,bnd,1047.2144661197158
2746,2746,kbc,bnd,1025.023958353264
2747,2747,kbc,bnd,1005.595943546347
2748,2748,kbc,bnd,1149.3715591480368
2749,2749,kbc,bnd,1007.069101732208
2750,2750,kbc,bnd,1047.2144661197158
2751,2751,kbc,bnd,1025.023958353264
2752,2752,kbc,bnd,1005.595943546347
2753,2753,kbc,bnd,1149.3715591480368
2754,2754,kbc,bnd,1007.069101732208
2755,2755,kbc,bnd,1047.2144661197158
2756,2756,kbc,bnd,1025.023958353264
2757,2757,kbc,bnd,1005.595943546347
2758,2758,kbc,bnd,1149.3715591480368
2759,2759,kbc,bnd,1007.069101732208
2760,2760,kbc,bnd,1047.2144661197158
2761,2761,kbc,bnd,1025.023958353264
2762,2762,kbc,bnd,1005.595943546347
2763,2763,kbc,bnd,1149.3715591480368
2764,2764,kbc,bnd,1007.069101732208
2765,2765,kbc,bnd,1047.2144661197158
2766,2766,kbc,bnd,1025.023958353264
2767,2767,kbc,bnd,1005.595943546347
2768,2768,kbc,bnd,1149.3715591480368
2769,2769,kbc,bnd,1007.069101732208
2770,2770,kbc,bnd,1047.2144661197158
2771,2771,kbc,bnd,1025.023958353264
2772,2772,kbc,bnd,1005.595943546347
2773,2773,kbc,bnd,1149.3715591480368
2774,2774,kbc,bnd,1007.069101732208
2775,2775,kbc,bnd,1047.2144661197158
2776,2776,kbc,bnd,1025.023958353264
2777,2777,kbc,bnd,1005.595943546347
2778,2778,kbc,bnd,1149.3715591480368
2779,2779,kbc,bnd,1007.069101732208
2780,2780,kbc,bnd,1047.2144661197158
2781,2781,kbc,bnd,1025.023958353264
2782,2782,kbc,bnd,1005.595943546347
2783,2783,kbc,bnd,1149.3715591480368
2784,2784,kbc,bnd,1007.069101732208
2785,2785,kbc,bnd,1047.2144661197158
2786,2786,kbc,bnd,1025.023958353264
2787,2787,kbc,bnd,1005.595943546347
2788,2788,kbc,bnd,1149.3715591480368
2789,2789,kbc,bnd,1007.069101732208
2790,2790,kbc,bnd,1047.2144661197158
2791,2791,kbc,bnd,1025.023958353264
2792,2792,kbc,bnd,1005.595943546347
2793,2793,kbc,bnd,1149.3715591480368
2794,2794,kbc,bnd,1007.069101732208
2795,2795,kbc,bnd,1047.2144661197158
2796,2796,kbc,bnd,1025.023958353264
2797,2797,kbc,bnd,1005.595943546347
2798,2798,kbc,bnd,1149.3715591480368
2799,2799,kbc,bnd,1007.069101732208
2800,2800,kbc,bnd,1047.2144661197158
2801,2801,kbc,bnd,1025.023958353264
2802,2802,kbc,bnd,1005.595943546347
2803,2803,kbc,bnd,1149.3715591480368
2804,2804,kbc,bnd,1007.069101732208
2805,2805,kbc,bnd,1047.2144661197158
2806,2806,kbc,bnd,1025.023958353264
2807,2807,kbc,bnd,1005.595943546347
2808,2808,kbc,bnd,1149.3715591480368
2809,2809,kbc,bnd,1007.069101732208
2810,2810,kbc,bnd,1047.2144661197158
2811,2811,kbc,bnd,1025.023958353264
2812,2812,kbc,bnd,1005.595943546347
2813,2813,kbc,bnd,1149.3715591480368
2814,2814,kbc,bnd,1007.069101732208
2815,2815,kbc,bnd,1047.2144661197158
2816,2816,kbc,bnd,1025.023958353264
2817,2817,kbc,bnd,1005.595943546347
2818,2818,kbc,bnd,1149.3715591480368
2819,2819,kbc,bnd,1007.069101732208
2820,2820,kbc,bnd,1047.2144661197158
2821,2821,kbc,bnd,1025.023958353264
2822,2822,kbc,bnd,1005.595943546347
2823,2823,kbc,bnd,1149.3715591480368
2824,2824,kbc,bnd,1007.069101732208
2825,2825,kbc,bnd,1047.2144661197158
2826,2826,kbc,bnd,1025.023958353264
2827,2827,kbc,bnd,1005.595943546347
2828,2828,kbc,bnd,1149.3715591480368
2829,2829,kbc,bnd,1007.069101732208
2830,2830,kbc,bnd,1047.2144661197158
2831,2831,kbc,bnd,1025.023958353264
2832,2832,kbc,bnd,1005.595943546347
2833,2833,kbc,bnd,1149.3715591480368
2834,2834,kbc,bnd,1007.069101732208
2835,2835,kbc,bnd,1047.2144661197158
2836,2836,kbc,bnd,1025.023958353264
2837,2837,kbc,bnd,1005.595943546347
2838,2838,kbc,bnd,1149.3715591480368
2839,2839,kbc,bnd,1007.069101732208
2840,2840,kbc,bnd,1047.2144661197158
2841,2841,kbc,bnd,1025.023958353264
2842,2842,kbc,bnd,1005.595943546347
2843,2843,kbc,bnd,1149.3715591480368
2844,2844,kbc,bnd,1007.069101732208
2845,2845,kbc,bnd,1047.2144661197158
2846,2846,kbc,bnd,1025.023958353264
2847,2847,kbc,bnd,1005.595943546347
2848,2848,kbc,bnd,1149.3715591480368
2849,2849,kbc,bnd,1007.069101732208
2850,2850,kbc,bnd,1047.2144661197158
2851,2851,kbc,bnd,1025.023958353264
2852,2852,kbc,bnd,1005.595943546347
2853,2853,kbc,bnd,1149.3715591480368
2854,2854,kbc,bnd,1007.069101732208
2855,2855,kbc,bnd,1047.2144661197158
2856,2856,kbc,bnd,1025.023958353264
2857,2857,kbc,bnd,1005.595943546347
2858,2858,kbc,bnd,1149.3715591480368
2859,2859,kbc,bnd,1007.069101732208
2860,2860,kbc,bnd,1047.2144661197158
2861,2861,kbc,bnd,1025.023958353264
2862,2862,kbc,bnd,1005.595943546347
2863,2863,kbc,bnd,1149.3715591480368
2864,2864,kbc,bnd,1007.069101732208
2865,2865,kbc,bnd,1047.2144661197158
2866,2866,kbc,bnd,1025.023958353264
2867,2867,kbc,bnd,1005.595943546347
2868,2868,kbc,bnd,1149.3715591480368
2869,2869,kbc,bnd,1007.069101732208
2870,2870,kbc,bnd,1047.2144661197158
2871,2871,kbc,bnd,1025.023958353264
2872,2872,kbc,bnd,1005.595943546347
2873,2873,kbc,bnd,1149.3715591480368
2874,2874,kbc,bnd,1007.069101732208
2875,2875,kbc,bnd,1047.2144661197158
2876,2876,kbc,bnd,1025.023958353264
2877,2877,kbc,bnd,1005.595943546347
2878,2878,kbc,bnd,1149.3715591480368
2879,2879,kbc,bnd,1007.069101732208
2880,2880,kbc,bnd,1047.2144661197158
2881,2881,kbc,bnd,1025.023958353264
2882,2882,kbc,bnd,1005.595943546347
2883,2883,kbc,bnd,1149.3715591480368
2884,2884,kbc,bnd,1007.069101732208
2885,2885,kbc,bnd,1047.2144661197158
2886,2886,kbc,bnd,1025.023958353264
2887,2887,kbc,bnd,1005.595943546347
2888,2888,kbc,bnd,1149.3715591480368
2889,2889,kbc,bnd,1007.069101732208
2890,2890,kbc,bnd,1047.2144661197158
2891,2891,kbc,bnd,1025.023958353264
2892,2892,kbc,bnd,1005.595943546347
2893,2893,kbc,bnd,1149.3715591480368
2894,2894,kbc,bnd,1007.069101732208
2895,2895,kbc,bnd,1047.2144661197158
2896,2896,kbc,bnd,1025.023958353264
2897,2897,kbc,bnd,1005.595943546347
2898,2898,kbc,bnd,1149.3715591480368
2899,2899,kbc,bnd,1007.069101732208
2900,2900,kbc,bnd,1047.2144661197158
2901,2901,kbc,bnd,1025.023958353264
2902,2902,kbc,bnd,1005.595943546347
2903,2903,kbc,bnd,1149.3715591480368
2904,2904,kbc,bnd,1007.069101732208
2905,2905,kbc,bnd,1047.2144661197158
2906,2906,kbc,bnd,1025.023958353264
2907,2907,kbc,bnd,1005.595943546347
2908,2908,kbc,bnd,1149.3715591480368
2909,2909,kbc,bnd,1007.069101732208
2910,2910,kbc,bnd,1047.2144661197158
2911,2911,kbc,bnd,1025.023958353264
2912,2912,kbc,bnd,1005.595943546347
2913,2913,kbc,bnd,1149.3715591480368
2914,2914,kbc,bnd,1007.069101732208
2915,2915,kbc,bnd,1047.2144661197158
2916,2916,kbc,bnd,1025.023958353264
2917,2917,kbc,bnd,1005.595943546347
2918,2918,kbc,bnd,1149.3715591480368
2919,2919,kbc,bnd,1007.069101732208
2920,2920,kbc,bnd,1047.2144661197158
2921,2921,kbc,bnd,1025.023958353264
2922,2922,kbc,bnd,1005.595943546347
2923,2923,kbc,bnd,1149.3715591480368
2924,2924,kbc,bnd,1007.069101732208
2925,2925,kbc,bnd,1047.2144661197158
2926,2926,kbc,bnd,1025.023958353264
2927,2927,kbc,bnd,1005.595943546347
2928,2928,kbc,bnd,1149.3715591480368
2929,2929,kbc,bnd,1007.069101732208
2930,2930,kbc,bnd,1047.2144661197158
2931,2931,kbc,bnd,1025.023958353264
2932,2932,kbc,bnd,1005.595943546347
2933,2933,kbc,bnd,1149.3715591480368
2934,2934,kbc,bnd,1007.069101732208
2935,2935,kbc,bnd,1047.2144661197158
2936,2936,kbc,bnd,1025.023958353264
2937,2937,kbc,bnd,1005.595943546347
2938,2938,kbc,bnd,1149.3715591480368
2939,2939,kbc,bnd,1007.069101732208
2940,2940,kbc,bnd,1047.2144661197158
2941,2941,kbc,bnd,1025.023958353264
2942,2942,kbc,bnd,1005.595943546347
2943,2943,kbc,bnd,1149.3715591480368
2944,2944,kbc,bnd,1007.069101732208
2945,2945,kbc,bnd,1047.2144661197158
2946,2946,kbc,bnd,1025.023958353264
2947,2947,kbc,bnd,1005.595943546347
2948,2948,kbc,bnd,1149.3715591480368
2949,2949,kbc,bnd,1007.069101732208
2950,2950,kbc,bnd,1047.2144661197158
2951,2951,kbc,bnd,1025.023958353264
2952,2952,kbc,bnd,1005.595943546347
2953,2953,kbc,bnd,1149.3715591480368
2954,2954,kbc,bnd,1007.069101732208
2955,2955,kbc,bnd,1047.2144661197158
